ID,NAME,ADDR,LAT,LNG
466,오남동물병원,경기도 남양주시 오남읍 양지리 498-5번지 ,37.7023528,127.1980567
467,사랑동물병원,경기도 남양주시 별내면 청학리 413-3번지 ,37.7084662,127.1192911
468,대학동물병원,경기도 남양주시 화도읍 마석우리 539-3번지 ,37.6583042,127.3015793
469,호평동물병원,경기도 남양주시 호평동 638-1번지 ,37.6540046,127.2432812
470,햇빛동물병원,경기도 남양주시 별내동 841-3번지 ,37.6659429,127.1171165
471,25시동물병원,경기도 남양주시 화도읍 마석우리 271-3번지 ,37.6520547,127.3073561
472,해피동물병원,경기도 남양주시 와부읍 도곡리 997-10번지 ,37.5793945,127.2203316
473,다산동물병원,경기도 남양주시 다산동 4135-5번지 대진빌딩 ,37.6051456,127.1565693
474,마석동물병원,경기도 남양주시 화도읍 마석우리 416-1번지,37.6586644,127.3051845
475,창현동물병원,경기도 남양주시 화도읍 창현리 562번지 ,37.6458349,127.3050759
476,사랑으로 동물병원,경기도 남양주시 오남읍 오남리 500번지 대박빌딩 1층 ,37.679578,127.20778
477,해밀동물병원,경기도 남양주시 진접읍 금곡리 973-5번지 ,37.7204105,127.1965275
478,덕소동물병원,경기도 남양주시 와부읍 덕소리 473-2번지 ,37.5861218,127.212007
479,대관령동물병원,경기도 남양주시 금곡동 427-28번지 ,37.6338087,127.2078582
480,나루동물병원,경기도 남양주시 도농동 89-10번지 ,37.6064217,127.1590068
481,동물자유연대 부속 동물병원,경기도 남양주시 화도읍 답내리 148-2번지,37.6566423,127.3552885
482,참사랑동물병원,경기도 남양주시 도농동 1-10번지 306호,37.6093395,127.1600322
483,강아지나라동물병원,경기도 남양주시 진접읍 장현리 351-42번지 ,37.7195202,127.1841737
484,한강동물병원,경기도 남양주시 퇴계원면 퇴계원리 314-17번지 ,37.6468348,127.141041
485,강두완가축병원,경기도 남양주시 퇴계원면 퇴계원리 312번지,37.6476377,127.1400907
486,동진가축병원,경기도 남양주시 화도읍 마석우리 267-7번지,37.6513892,127.3069115
487,은성동물병원,경기도 남양주시 화도읍 마석우리 272-3번지,37.6516923,127.3081365
488,유니펫동물병원,경기도 남양주시 화도읍 마석우리 383-1번지 성훈플라자 103.104호,37.657141,127.3019373
489,행복한동물병원,경기도 남양주시 호평동 167번지 1층,37.6560798,127.2462456
490,사랑동물병원,경기도 남양주시 별내면 청학리 413-3번지,37.7084662,127.1192911
491,부영동물병원,경기도 남양주시 지금동 129-4번지,37.608363,127.1626689
492,오남동물병원,경기도 남양주시 오남읍 오남리 246-5 번지,37.6878323,127.2120315
493,지엘 동물병원,경기도 남양주시 지금동 129-60번지 1층,37.608947,127.1638706
494,용정동물병원,경기도 남양주시 진건읍 용정리 774-17번지,37.658165,127.1779727
495,다온동물병원,경기도 남양주시 호평동 167번지,37.6560798,127.2462456
496,시온동물병원,경기도 남양주시 진접읍 장현리 351-36  번지,37.7197451,127.1843671
497,이규로동물병원,경기도 남양주시 화도읍 창현리 489-6번지,37.6514723,127.3061073
498,우리동물병원,경기도 남양주시 금곡동 158-10번지,37.6348628,127.2130046
499,우주동물병원,경기도 남양주시 별내면 청학리 413-3번지,37.7084662,127.1192911
500,손앤조 동물병원,경기도 남양주시 도농동 1-29번지 사랑관 제상가동 201호,37.6085576,127.1586149
501,나라 동물병원,경기도 남양주시 와부읍 덕소리 141-19번지,37.5876182,127.2166419
502,남양주 동물병원,경기도 남양주시 평내동 249-2번지 화성빌딩 201호,37.648804,127.2353098
503,햇살종합동물병원,경기도 남양주시 와부읍 덕소리 590-16번지,37.5870365,127.2093603
504,용정동물병원,경기도 남양주시 진건읍 용정리 774-17번지,37.658165,127.1779727
505,필 동물병원,경기도 남양주시 와부읍 덕소리 480-10번지,37.5865353,127.212563
506,누리동물병원,경기도 남양주시 지금동 129-60번지,37.608947,127.1638706
507,평내동물병원,경기도 남양주시 평내동 580-1  번지,37.6451439,127.2363862
508,태양가축병원,경기도 남양주시 진접읍 팔야리 787-1번지,37.7444924,127.2023653
509,박근수동물병원,경기도 남양주시 화도읍 창현리 501번지,37.6525883,127.3030749
510,나라동물병원,경기도 남양주시 오남읍 오남리 500번지 한신아파트 103동 301호,37.679578,127.20778
511,현대동물병원,경기도 동두천시 생연동 695-3번지,37.9004686,127.053034
512,윤후동물병원,경기도 동두천시 지행동 691-5번지,37.8927212,127.0516191
513,중앙동물병원,경기도 동두천시 보산동 365-4번지,37.9150166,127.0577064
514,통일동물병원,경기도 동두천시 생연동 689-24번지,37.9016038,127.0530689
515,러브펫동물병원,경기도 동두천시 송내동 551번지,37.8805761,127.0528955
516,수제가축병원,경기도 동두천시 생연동 691-107번지,37.9010186,127.0522271
517,이담동물병원,경기도 동두천시 지행동 694번지 201호,37.8930269,127.0531768
518,경기동물병원,경기도 동두천시 생연동 689-5번지 3통1반,37.9020814,127.0528191
519,나라동물병원,경기도 동두천시 생연동 660-47번지 ,37.9042166,127.0527637
520,삼성동물병원,경기도 동두천시 지행동 325-13번지 ,37.8932487,127.0605325
521,현대동물병원,경기도 동두천시 생연동 489-9번지,37.9086919,127.0580884
522,현대동물병원,경기도 동두천시 생연동 695-3번지,37.9004686,127.053034
523,해맑은동물병원,경기도 동두천시 생연동 688-18번지,37.9014416,127.0530915
524,중앙동물병원,경기도 동두천시 보산동 365-4번지,37.9150166,127.0577064
525,이레동물병원,경기도 동두천시 생연동 693-10 번지,37.9001892,127.0534773
526,이브동물병원,경기도 동두천시 생연동 557-41번지,37.910576,127.0554516
527,애견동물병원,경기도 동두천시 생연동 482-47번지 4통5반,37.9056287,127.058177
528,뉴현대동물병원,경기도 동두천시 생연동 557-41 번지,37.910576,127.0554516
529,지행동물병원,경기도 동두천시 지행동 737-5번지 ,37.8887732,127.056175
530,동두천동물병원,경기도 동두천시 생연동 611-33  번지,37.9092701,127.0544273
531,이레동물병원,경기도 동두천시 생연동 693-10번지,37.9001892,127.0534773
532,현대동물병원,경기도 동두천시 생연동 695-3  번지,37.9004686,127.053034
533,뉴현대동물병원,경기도 동두천시 생연동 557-41 번지,37.910576,127.0554516
534,뉴현대동물병원,경기도 동두천시 생연동 557-41 번지,37.910576,127.0554516
535,이레동물병원,경기도 동두천시 생연동 693-10  번지,37.9001892,127.0534773
536,중앙동물병원,경기도 동두천시 생연동 557-41번지,37.910576,127.0554516
537,뉴현대동물병원,경기도 동두천시 생연동 557-41번지,37.910576,127.0554516
538,연은동물병원,경기도 부천시 고강동 350-8번지,37.5285327,126.8163175
539,아름다운동물병원,경기도 부천시 상동 401-1번지 송내부건프라자,37.4912052,126.7531565
540,쓰담동물병원,경기도 부천시 중동 1161-3번지 108호,37.5023424,126.7623025
541,정종합동물병원,경기도 부천시 원종동 372-5번지,37.5187298,126.8051321
542,상동물병원,경기도 부천시 상동 564-14번지,37.5017603,126.755304
543,팜펫동물병원,경기도 부천시 중동 1034-4번지 드림빌딩 105호,37.504703,126.7667395
544,24시 비엔동물의료센터,경기도 부천시 괴안동 111-46번지 정인빌딩,37.4830648,126.8083241
545,온유동물병원,경기도 부천시 중동 1087번지,37.5020627,126.7804657
546,TLC 동물의료센터,경기도 부천시 중동 1058-5번지 동화빌딩 ,37.5037354,126.7741049
547,나음동물병원,경기도 부천시 중동 1141-1번지,37.5027868,126.772796
548,마리동물병원,경기도 부천시 여월동 333번지 108호,37.511451,126.8058526
549,지중해동물병원,경기도 부천시 중동 1058-2번지 중동프라자 107호,37.5038419,126.7732677
550,Be 동물병원,경기도 부천시 괴안동 87-5번지 ,37.4769286,126.8080687
551,24시 웰니스 동물 의료센터,경기도 부천시 중동 1128번지 그린프라자 ,37.4972607,126.7759114
552,중동동물병원,경기도 부천시 중동 749-17번지 세일빌딩 1층,37.4938733,126.7668528
553,바로 동물병원,경기도 부천시 원미동 190-17번지,37.4904584,126.7905185
554,24시 아이동물메디컬센터,"경기도 부천시 원종동 229-8번지 뉴월드프라자 102, 201, 202호",37.5255942,126.8044579
555,맘스동물의료센터,경기도 부천시 상동 544-1번지 로얄타워 202호,37.5051753,126.7511308
556,포근한동물병원,경기도 부천시 중동 1168-1번지 14통3반 디아뜨 A동 111호,37.5025907,126.7603565
557,서울 베스트 동물병원,경기도 부천시 중동 771-16번지,37.4926197,126.7662461
558,하모니동물병원,경기도 부천시 중동 1113번지 위브더스테이트 ,37.4976524,126.7781606
559,원종동물병원,경기도 부천시 원종동 230-4번지,37.5269006,126.8044318
560,보스동물병원,경기도 부천시 상동 538-6번지 대신스카이빌,37.5060071,126.7568055
561,신세계동물의료센터,경기도 부천시 심곡본동 667-12번지 ,37.4830398,126.7789393
562,월드펫동물종합병원중동역점,경기도 부천시 중동 808번지,37.4880416,126.7657404
563,조규만외과동물병원,경기도 부천시 상동 463번지 그린프라자 ,37.4881186,126.7549646
564,큐피트동물병원,경기도 부천시 심곡동 399-11번지 ,37.4863754,126.7799356
565,현대동물병원,경기도 부천시 상동 535-1번지 뱅뱅프라자 111호,37.5072623,126.7538608
566,햇빛 동물병원,경기도 부천시 삼정동 342-3번지 101호,37.5148377,126.7705986
567,보우동물병원,경기도 부천시 옥길동 729-3번지,37.4687966,126.8218808
568,가나동물병원,경기도 부천시 송내동 393-1번지 ,37.4834323,126.7631319
569,S동물병원,경기도 부천시 상동 542-3번지,37.5038459,126.7530805
570,부천종합동물병원,경기도 부천시 심곡본동 527-12번지,37.4840423,126.7754426
571,소사동물병원,경기도 부천시 소사본동 230-18번지,37.4706824,126.7961023
572,더본 동물병원,경기도 부천시 중동 1150-6번지,37.5025931,126.7705234
573,다나동물병원,경기도 부천시 상동 523번지,37.5125672,126.7529157
574,늘봄 동물병원,경기도 부천시 소사본동 160-29번지,37.4756012,126.7957156
575,미르 동물병원,경기도 부천시 중동 500-5번지 3통7반 다정한마을 2124동 2404호,37.4976524,126.7781606
576,엘림동물병원,경기도 부천시 도당동 141-3번지 성진그린타운102동,37.5202268,126.795434
577,고강동물병원,경기도 부천시 고강동 474-1번지 ,37.5267839,126.8157676
578,샐리동물병원,경기도 부천시 송내동 578-4번지,37.4836558,126.7712944
579,소풍동물병원,경기도 부천시 상동 539-1번지 부천터미널소풍 ,37.5040335,126.7565745
580,하노바동물병원,경기도 부천시 중동 707-1번지,37.4958413,126.7643022
581,훈 동물병원,경기도 부천시 송내동 315-3번지 송내역파인푸르지오2단지 B동 102호,37.4844045,126.7540272
582,수동물병원,경기도 부천시 원종동 375-3번지,37.5192061,126.8044296
583,소사프라임동물병원,경기도 부천시 소사본동 184-6번지,37.4745381,126.7957412
584,위더스동물병원,경기도 부천시 상동 534-9번지 모건시티 101호,37.5062301,126.751444
585,동물사랑병원,경기도 부천시 상동 524-4번지,37.5124519,126.7537983
586,24시동물병원,경기도 부천시 심곡동 394-3번지,37.4860683,126.7795521
587,24시 이지동물의료센터,경기도 부천시 역곡동 49-5번지 202호,37.4847326,126.8088738
588,가람동물병원,경기도 부천시 괴안동 109-5번지 101호,37.4833475,126.8103472
589,행복한동물병원,경기도 부천시 상동 546-3번지 대맥프라자 105호,37.5039563,126.7499135
590,다솜동물병원,경기도 부천시 역곡동 108번지 역곡시장 30호,37.488234,126.8122681
591,로뎀종합동물병원,경기도 부천시 원미동 95-5번지,37.4930356,126.7907373
592,해든 동물병원,"경기도 부천시 중동 1106번지 위브더스테이트 103동 214,215,216호",37.5013176,126.7771544
593,기린동물병원,경기도 부천시 중동 1058-1번지 신명타운,37.503895,126.7727699
594,런던동물병원,경기도 부천시 송내동 385번지 ,37.4836826,126.7666587
595,부천준동물병원,경기도 부천시 중동 1062-1번지 두리프라자 1호,37.504262,126.7762182
596,아이러브펫동물병원,경기도 부천시 상동 540-1번지 삼성홈플러스상동점 3층,37.5042283,126.754934
597,노엘동물병원,경기도 부천시 범박동 32-6번지,37.4729833,126.8086894
598,부천24시SKY동물병원,경기도 부천시 중동 1149-2번지 금광베네스타,37.503151,126.7701598
599,라임동물병원,경기도 부천시 원종동 373-12번지,37.5204507,126.8051276
600,가야동물병원,경기도 부천시 심곡동 367-12번지 ,37.4905092,126.7838244
601,CJ동물병원,경기도 부천시 중동 1134번지,37.5002054,126.775077
602,우리앤동물병원,경기도 부천시 상동 569-2번지 ,37.5002026,126.7557954
603,쿨펫동물병원(이마트 중동점),경기도 부천시 중동 1157번지 이마트,37.5039855,126.7639144
604,라임동물병원,경기도 부천시 원종동 373-12번지 JD스카이빌 1층  101호,37.5204507,126.8051276
605,쿨펫동물병원,경기도 부천시 중동 이마트 1층,37.5039855,126.7639144
606,부천축협 동물병원,경기도 부천시 소사본동 65-7번지,37.4815706,126.7984917
607,다나동물병원,경기도 부천시 상동 523-10 번지 (성은빌딩102호),37.5125672,126.7529157
608,소사동물병원,경기도 부천시 심곡본동 556-8번지,37.4829825,126.7868764
609,지중해동물병원,경기도 부천시 중동 1058-2번지 중동프라자 107호,37.5038419,126.7732677
610,중앙동물병원,경기도 부천시 원미동 115-1번지 유정연립나동102호,37.4922063,126.7905474
611,동물병원 Be,"경기도 부천시 괴안동 155-6번지 세경프라자 106호, 현대홈타운입구",37.4764324,126.8076517
612,고강동물병원,경기도 부천시 고강동 474-1 번지,37.5267839,126.8157676
613,원미종합동물병원,경기도 부천시 심곡동 89-16번지,37.4956199,126.7849629
614,청솔동물병원,경기도 부천시 소사본동 160-29번지,37.4756012,126.7957156
615,가람동물병원,경기도 부천시 괴안동 109-5  번지,37.4833475,126.8103472
616,아이러브도그동물병원,경기도 부천시 중동 1135-1  번지,37.500709,126.7745778
617,소풍쿨펫동물병원,경기도 부천시 상동 539-1번지,37.5040335,126.7565745
618,아프리카동물병원,경기도 부천시 원미동 199-21번지,37.4887341,126.7886577
619,노야동물병원,경기도 부천시 상동 544-6번지 101호,37.5045111,126.7523319
620,길동물병원,경기도 부천시 중동 1144-2번지 108호,37.5009577,126.7727676
621,플러스동물병원,경기도 부천시 상동 542-1   번지,37.5043962,126.7534066
622,TOP종합동물병원,경기도 부천시 소사본동 153-30번지,37.4768986,126.7957121
623,사랑이 가득한 동물병원,경기도 부천시 상동 322-13번지 1층,37.4880412,126.7611046
624,TOP동물종합병원,경기도 부천시 소사본동 153-30번지,37.4768986,126.7957121
625,큐피트동물병원,,,
626,BOSS동물병원,경기도 부천시 상동 538-6번지,37.5060071,126.7568055
627,가야동물병원,경기도 부천시 심곡동 121번지,37.491042,126.78449
628,현대동물병원,"경기도 부천시 상동 535-1번지 뱅뱅프라자, 1층 111호",37.5072623,126.7538608
629,서울동물병원,경기도 부천시 심곡본동 530-77번지,37.4796808,126.7846587
630,뚜뚜동물병원,경기도 부천시 상동 461번지,37.488759,126.7553017
631,아이러브도그 동물병원,경기도 부천시 중동 1135-1번지 제일프라자 103호,37.500709,126.7745778
632,킴스동물병원,경기도 부천시 상동 461번지,37.488759,126.7553017
633,가나동물병원,경기도 부천시 원종동 375-4 번지,37.5192061,126.8044296
634,역곡동물병원,경기도 부천시 역곡동 111-12번지,37.4867318,126.813821
635,현대종합동물병원,경기도 부천시 상동 534-1  번지,37.5073956,126.7529669
636,지중해종합동물병원,경기도 부천시 중동 1058-2 번지,37.5038419,126.7732677
637,경인동물병원,경기도 부천시 춘의동 143-5  번지,37.5031216,126.7829959
638,우리들동물병원,경기도 부천시 소사본동 160-29번지,37.4756012,126.7957156
639,위브동물병원,경기도 부천시 중동 1131-1번지 (중동아크로텔106호),37.4991182,126.7766635
640,뚜뚜동물병원,경기도 부천시 상동 461번지,37.488759,126.7553017
641,이솝동물병원,경기도 부천시 심곡동 367-12번지 1층,37.4905092,126.7838244
642,에녹종합동물병원,"경기도 부천시 중동 1061-1번지 상문프라자101,102호",37.5061171,126.775715
643,사랑동물병원,경기도 부천시 중동 11-2  번지 동남상가105호,37.5111475,126.7679973
644,부천한방동물병원,경기도 부천시 범박동 35-1번지 영플러스 105호,37.4712086,126.8088748
645,퍼피월드동물병원,경기도 부천시 상동 535-9  번지 시그마타워107호,37.5061752,126.7553008
646,서동물병원,경기도 부천시 원종동 277-12 번지,37.5241446,126.8050726
647,늘기쁜동물병원,경기도 부천시 괴안동 3-14 번지,37.4815657,126.8062138
648,쿨펫동물병원,경기도 부천시 중동 1157번지 1층,37.5039855,126.7639144
649,선경동물병원,경기도 부천시 원미동 76-10번지 1층,37.4948211,126.791603
650,한솔동물병원,경기도 부천시 소사본동 184-7 번지,37.4743217,126.7956853
651,케어동물종합병원,경기도 부천시 상동 548-6번지 (강산타운빌딩202호),37.5052895,126.7497959
652,탑동물병원,경기도 부천시 심곡본동 687-4번지,37.4810088,126.7816927
653,늘기쁜 동물병원,"경기도 부천시 괴안동 3-14번지 지상1층, 1호",37.4815657,126.8062138
654,파란종합동물병원,경기도 부천시 소사본동 153-30번지,37.4768986,126.7957121
655,아이러브도그동물병원,경기도 부천시 중동 1135-1  번지 제일프라자 103호,37.500709,126.7745778
656,Pets동물병원,경기도 부천시 중동 1157번지 월마트내,37.5039855,126.7639144
657,아프리카동물병원,경기도 부천시 원미동 199-21  번지,37.4887341,126.7886577
658,하노바동물병원,경기도 부천시 중동 707-1 번지,37.4958413,126.7643022
659,해피동물병원,경기도 부천시 송내동 368번지 뉴서울상가,37.4857109,126.7627176
660,보람동물병원,경기도 부천시 중동 1031-3 번지,37.5051998,126.7629153
661,서울우유부천동물병원,경기도 부천시 소사본동 81-1 번지,37.4802942,126.7950243
662,펫카인드동물병원,경기도 부천시 상동 536-1 번지 보람프라자1층,37.5072006,126.7544944
663,쿨펫동물병원,경기도 부천시 중동 1157번지 (월마트내),37.5039855,126.7639144
664,한사랑동물병원,경기도 부천시 상동 523-10  번지,37.5125672,126.7529157
665,중동동물병원,경기도 부천시 상동 457-3번지,37.4892103,126.7556621
666,펫서비스동물병원,경기도 부천시 중동 1141-5번지,37.5026183,126.7741875
667,역곡동물병원,경기도 부천시 괴안동 109번지,37.4829587,126.8095228
668,건국동물병원,경기도 부천시 소사동 45-14번지,37.4841558,126.7929898
669,에녹동물병원,경기도 부천시 중동 1062-1번지,37.504262,126.7762182
670,부부종합동물병원,경기도 부천시 소사본동 158-26번지,37.4752352,126.7976837
671,상록동물병원,경기도 부천시 중동 1152번지,37.5014548,126.7689889
672,다나종합동물병원,경기도 부천시 심곡본동 738-22번지,37.4827069,126.7839602
673,서동물병원,경기도 부천시 원종동 277-12번지,37.5241446,126.8050726
674,큐동물병원,경기도 부천시 심곡동 456-17번지,37.4878481,126.7773533
675,우리동물병원,경기도 부천시 소사본동 153-30번지,37.4768986,126.7957121
676,지인동물병원,경기도 부천시 심곡본동 554-5번지,37.4830959,126.7848297
677,디즈니동물병원,경기도 부천시 상동 420-1번지,37.4932904,126.7593236
678,정종합동물병원,경기도 부천시 여월동 48-6번지,37.5156187,126.8035229
679,애니펫동물병원,경기도 부천시 중동 1034-4 번지 111호,37.504703,126.7667395
680,한사랑동물병원,경기도 부천시 상동 523-10번지,37.5125672,126.7529157
681,서동물병원,경기도 부천시 원종동 277-12  번지,37.5241446,126.8050726
682,라임동물병원,경기도 부천시 원종동 373-12  번지 101호,37.5204507,126.8051276
683,뚜뚜동물병원,경기도 부천시 상동 461번지,37.488759,126.7553017
684,월드동물병원,경기도 부천시 중동 1150-12 번지,37.5024291,126.7696079
685,쥬라기동물병원,경기도 부천시 상동 544-9번지,37.5041777,126.7522991
686,CJ동물병원,경기도 부천시 중동 1234번지 새롬프라자 105호,37.5042627,126.7719432
687,이지동물병원,경기도 부천시 역곡동 78-7번지,37.4855453,126.8100136
688,보람동물병원,경기도 부천시 중동 1031-3 번지,37.5051998,126.7629153
689,PALM PET동물병원,경기도 부천시 중동 1059번지,37.5046474,126.7751539
690,펫카인드동물병원,경기도 부천시 상동 536-1번지 보람프라자 108호,37.5072006,126.7544944
691,오박사동물병원,경기도 부천시 삼정동 342-3번지 101호,37.5148377,126.7705986
692,메디펫종합동물병원,경기도 부천시 송내동 393-1번지,37.4834323,126.7631319
693,부축동물병원,경기도 부천시 도당동 284-2 번지,37.5065936,126.7799321
694,팻서비스동물병원,경기도 부천시 중동 1141-5번지 (2층),37.5026183,126.7741875
695,미리내동물병원,경기도 부천시 중동 1181번지 동성상가120호,37.4990146,126.7697203
696,I LOVE DOG동물병원,경기도 부천시 중동 1135-1 번지 (제일프라자103호),37.500709,126.7745778
697,아프리카동물병원,경기도 부천시 송내동 393-1번지,37.4834323,126.7631319
698,쿨펫동물병원,경기도 부천시 중동 1059번지,37.5046474,126.7751539
699,부천동물병원,경기도 부천시 상동 317-8 번지,37.4885963,126.7637712
700,메디케어동물병원,경기도 부천시 상동 412-1번지,37.4897909,126.7532969
701,열린동물병원,경기도 부천시 심곡본동 561번지,37.4835114,126.7758286
702,정종합동물병원,경기도 부천시 여월동 48-6번지,37.5156187,126.8035229
703,어강동물병원,경기도 성남시 수정구 오야동 249-1번지 ,37.4542764,127.1055485
704,분당데이지동물병원,경기도 성남시 분당구 정자동 117-1번지 스포라이프 스포츠센타 107호,37.3653113,127.1151579
705,메르시 동물병원,경기도 성남시 분당구 판교동 590번지 티에스로드2 201호,37.3893974,127.0915141
706,더클래스동물메디컬센터,경기도 성남시 분당구 정자동 169-1번지 삼성아데나팰리스아파트 A동 101-1호,37.3603095,127.1066056
707,서공동물병원,경기도 성남시 분당구 수내동 58-1번지 동신파크빌딩 204호,37.3733621,127.1196068
708,펫토피아 동물병원,경기도 성남시 분당구 수내동 87-1번지,37.3670288,127.1276346
709,우리동물병원,경기도 성남시 분당구 정자동 56-1번지 ,37.3712231,127.1139136
710,이례외과동물병원,경기도 성남시 분당구 수내동 20-6번지 동현프라자 205호,37.3770005,127.1119124
711,판교종합 동물병원,경기도 성남시 분당구 백현동 545번지 백현마을 A21-2 나상가 104동,37.3934009,127.11922
712,25시 동물병원,경기도 성남시 중원구 은행동 1589번지 ,37.4559696,127.1628979
713,분당밝은아이동물병원,경기도 성남시 중원구 여수동 312번지 ,37.4169735,127.1259099
714,신흥동물병원,경기도 성남시 수정구 신흥동 3414번지 창진빌딩,37.4450548,127.1446809
715,서현동물병원,경기도 성남시 분당구 서현동 89-1번지 서현1동주민센터 142호,37.3828072,127.1260122
716,에버펫동물병원,경기도 성남시 분당구 금곡동 161번지 천사의도시1 오피스텔 ,37.3506762,127.1082401
717,시드니동물병원,경기도 성남시 수정구 태평동 5104번지 ,37.4477496,127.1279606
718,아프리카 동물병원,경기도 성남시 분당구 서현동 255-1번지 풍림아이원플러스 108호,37.3888656,127.1224312
719,정자프라임동물병원,경기도 성남시 분당구 정자동 117-1번지 스포라이프 스포츠센타 111호,37.3653113,127.1151579
720,초이종합동물병원,경기도 성남시 수정구 신흥동 5168번지,37.4422457,127.1429919
721,우성동물병원,경기도 성남시 분당구 서현동 95번지 분당우성프라자 ,37.3776731,127.1328232
722,힐링힐스동물병원,경기도 성남시 분당구 백현동 577번지 ,37.3850294,127.1109304
723,강남동물병원,경기도 성남시 중원구 금광동 3661번지 ,37.4459676,127.1636225
724,굿모닝펫 동물병원,경기도 성남시 분당구 금곡동 192번지 분당두산위브아파트 108-110호,37.3553548,127.1055829
725,동물병원 돌봄,경기도 성남시 분당구 판교동 497번지 101호,37.400198,127.0947456
726,정동물병원,경기도 성남시 중원구 상대원동 3005번지 ,37.4392707,127.1586815
727,분당우리동물의료센터,경기도 성남시 분당구 이매동 120-6번지 새남서울조합상가 202호,37.3910873,127.1261612
728,동판교동물병원,경기도 성남시 분당구 백현동 564-5번지 (주)코레드디엔씨 201호,37.3853894,127.1113826
729,장재영외과동물병원,경기도 성남시 분당구 운중동 940번지 판교메디칼타워 ,37.3911362,127.078767
730,24시분당리더스동물의료원,"경기도 성남시 분당구 구미동 157번지 계영빌딩 202, 203호 ",37.339954,127.1083267
731,엘앰시 동물병원,경기도 성남시 중원구 상대원동 190-1번지 SK테크노파크 비즈동 912호,37.439938,127.1776552
732,서울종합동물병원,경기도 성남시 분당구 서현동 305-1번지 ,37.3745063,127.1366563
733,우리들 동물병원,경기도 성남시 분당구 야탑동 367-5번지 노블리치1오피스텔 110호,37.4100858,127.1297165
734,아이펫동물병원,경기도 성남시 분당구 야탑동 360-1번지 시그마3 105호,37.4134197,127.1295188
735,금광동물병원,경기도 성남시 수정구 단대동 97-3번지 ,37.4504158,127.1589306
736,가나동물병원,경기도 성남시 수정구 신흥동 5536번지 ,37.4424139,127.1377602
737,24시 폴 동물병원,경기도 성남시 분당구 정자동 15-2번지,37.3704812,127.1074324
738,남현우동물병원,경기도 성남시 분당구 수내동 29번지 양지마을한양아파트 603동 139호,37.3749579,127.1185367
739,분당24시동물의료센터,경기도 성남시 분당구 야탑동 537-2번지 101호,37.4084724,127.1215701
740,정원 양한방동물병원,경기도 성남시 분당구 판교동 621-2번지 한솔플라자 201호,37.390021,127.0889854
741,분당다원동물병원,경기도 성남시 분당구 정자동 180번지 미켈란쉐르빌 116호,37.3590027,127.1069424
742,동물병원루니,경기도 성남시 분당구 금곡동 143번지 청솔마을성원아파트 ,37.3523685,127.1100709
743,성남동물병원,경기도 성남시 중원구 하대원동 127-3번지 3호,37.4286381,127.1450453
744,분당고은 동물병원,경기도 성남시 분당구 야탑동 291-4번지,37.4110811,127.1341234
745,딜리동물병원,경기도 성남시 분당구 야탑동 513-3번지 101호,37.4089961,127.1292064
746,분당동물병원,경기도 성남시 분당구 이매동 115-1번지 미림프라자 104호,37.3949442,127.125569
747,판교두두 동물병원,경기도 성남시 분당구 백현동 558번지,37.3871388,127.1097365
748,Dr. 오즈 동물병원,경기도 성남시 분당구 서현동 312-1번지 109호,37.3719525,127.1400951
749,판교 P&P 동물병원,경기도 성남시 분당구 판교동 577-3번지 104호,37.389888,127.0978496
750,스칸디동물병원,경기도 성남시 수정구 창곡동 530번지 ,37.4703229,127.1412129
751,아이유동물메디컬센터,경기도 성남시 수정구 창곡동 560번지 위례우남역아이파크 ,37.4649615,127.1415648
752,분당파크뷰 동물병원,경기도 성남시 분당구 정자동 6번지 파크뷰상가 112호,37.3746444,127.1067946
753,에버펫동물병원,경기도 성남시 수정구 창곡동 523-2번지 101호,37.469629,127.148842
754,아름동물병원,경기도 성남시 분당구 이매동 137-4번지 신흥코아 102호,37.3994161,127.1227416
755,위례나무동물병원,경기도 성남시 수정구 창곡동 513-2번지 ,37.4730242,127.1500695
756,분당필동물병원,경기도 성남시 분당구 구미동 125-3번지 ,37.3437542,127.1107132
757,이플동물병원,경기도 성남시 수정구 복정동 694번지,37.4560758,127.1271042
758,양지동물병원,경기도 성남시 분당구 수내동 33-1번지 크리스탈빌딩 209호,37.3770602,127.1154351
759,반려동물암센터,경기도 성남시 분당구 서현동 250-6번지 은성빌딩 301호,37.3863323,127.1238838
760,어니스트 동물병원,경기도 성남시 분당구 운중동 979번지,37.3926966,127.076239
761,행복이 있는 동물병원 (정자점),경기도 성남시 분당구 정자동 219-3번지 43통2반,37.359339,127.122881
762,에코바이오,경기도 성남시 중원구 금광동 4605번지 ,37.449244,127.1593238
763,도촌 동물병원,경기도 성남시 중원구 도촌동 568번지 도촌프라자 109호,37.4145652,127.1516946
764,모란동물병원,경기도 성남시 중원구 성남동 4123번지 매가프라자 106호,37.4302772,127.1298522
765,현대 동물병원,경기도 성남시 분당구 구미동 185-5번지 동아그린프라자 111호,37.3383132,127.1093852
766,수 동물병원,"경기도 성남시 분당구 운중동 965번지 더원스퀘어 101,102호",37.3918665,127.078045
767,분당정자 동물병원,경기도 성남시 분당구 정자동 170-1번지 아데나 루체상가 119호,37.3607871,127.1064933
768,백현 동물병원,경기도 성남시 분당구 백현동 597-1번지,37.3875131,127.1142312
769,한국동물선진의료연구소(KASMINE) 동물심혈관신장센터,경기도 성남시 분당구 구미동 204-1번지 ,37.3370097,127.1159056
770,서울동물병원,경기도 성남시 중원구 금광동 7번지 ,37.4443266,127.1577315
